"","year|sex|name|n|prop"
"9973","1884|M|Tillman|10|8.147369621717629e-5"
"9974","1884|M|Toney|10|8.147369621717629e-5"
"9975","1884|M|Travis|10|8.147369621717629e-5"
"9976","1884|M|Turner|10|8.147369621717629e-5"
"9977","1884|M|Wellington|10|8.147369621717629e-5"
"9978","1884|M|Wheeler|10|8.147369621717629e-5"
"9979","1884|M|Willian|10|8.147369621717629e-5"
"9980","1884|M|Wylie|10|8.147369621717629e-5"
"9981","1884|M|Adrian|9|7.332632659545865e-5"
"9982","1884|M|Alan|9|7.332632659545865e-5"
"9983","1884|M|Alois|9|7.332632659545865e-5"
"9984","1884|M|Bartholomew|9|7.332632659545865e-5"
"9985","1884|M|Benjamen|9|7.332632659545865e-5"
"9986","1884|M|Bertrand|9|7.332632659545865e-5"
"9987","1884|M|Burl|9|7.332632659545865e-5"
"9988","1884|M|Cary|9|7.332632659545865e-5"
"9989","1884|M|Colonel|9|7.332632659545865e-5"
"9990","1884|M|Connie|9|7.332632659545865e-5"
"9991","1884|M|Cora|9|7.332632659545865e-5"
"9992","1884|M|Cornelious|9|7.332632659545865e-5"
"9993","1884|M|Emma|9|7.332632659545865e-5"
"9994","1884|M|Ennis|9|7.332632659545865e-5"
"9995","1884|M|Gideon|9|7.332632659545865e-5"
"9996","1884|M|Godfrey|9|7.332632659545865e-5"
"9997","1884|M|Hezekiah|9|7.332632659545865e-5"
"9998","1884|M|Jens|9|7.332632659545865e-5"
"9999","1884|M|Julious|9|7.332632659545865e-5"
"10000","1884|M|Lindsay|9|7.332632659545865e-5"
"10001","1884|M|Lindsey|9|7.332632659545865e-5"
"10002","1884|M|Ludwig|9|7.332632659545865e-5"
"10003","1884|M|Manley|9|7.332632659545865e-5"
"10004","1884|M|Merritt|9|7.332632659545865e-5"
"10005","1884|M|Miguel|9|7.332632659545865e-5"
"10006","1884|M|Nellie|9|7.332632659545865e-5"
"10007","1884|M|Oakley|9|7.332632659545865e-5"
"10008","1884|M|Obie|9|7.332632659545865e-5"
"10009","1884|M|Octave|9|7.332632659545865e-5"
"10010","1884|M|Okey|9|7.332632659545865e-5"
"10011","1884|M|Ottis|9|7.332632659545865e-5"
"10012","1884|M|Pablo|9|7.332632659545865e-5"
"10013","1884|M|Parker|9|7.332632659545865e-5"
"10014","1884|M|Reed|9|7.332632659545865e-5"
"10015","1884|M|Rich|9|7.332632659545865e-5"
"10016","1884|M|Rubin|9|7.332632659545865e-5"
"10017","1884|M|Sanders|9|7.332632659545865e-5"
"10018","1884|M|Whitney|9|7.332632659545865e-5"
"10019","1884|M|Addie|8|6.517895697374103e-5"
"10020","1884|M|Almon|8|6.517895697374103e-5"
"10021","1884|M|Alphonso|8|6.517895697374103e-5"
"10022","1884|M|Alvie|8|6.517895697374103e-5"
"10023","1884|M|Ammon|8|6.517895697374103e-5"
"10024","1884|M|Arlington|8|6.517895697374103e-5"
"10025","1884|M|Barry|8|6.517895697374103e-5"
"10026","1884|M|Barton|8|6.517895697374103e-5"
"10027","1884|M|Baxter|8|6.517895697374103e-5"
"10028","1884|M|Bertha|8|6.517895697374103e-5"
"10029","1884|M|Byrd|8|6.517895697374103e-5"
"10030","1884|M|Callie|8|6.517895697374103e-5"
"10031","1884|M|Creed|8|6.517895697374103e-5"
"10032","1884|M|Donaciano|8|6.517895697374103e-5"
"10033","1884|M|Drew|8|6.517895697374103e-5"
"10034","1884|M|Festus|8|6.517895697374103e-5"
"10035","1884|M|Finis|8|6.517895697374103e-5"
"10036","1884|M|Freddie|8|6.517895697374103e-5"
"10037","1884|M|Furman|8|6.517895697374103e-5"
"10038","1884|M|Hamp|8|6.517895697374103e-5"
"10039","1884|M|Harlow|8|6.517895697374103e-5"
"10040","1884|M|Hayward|8|6.517895697374103e-5"
"10041","1884|M|Hershel|8|6.517895697374103e-5"
"10042","1884|M|Hoyt|8|6.517895697374103e-5"
"10043","1884|M|Huston|8|6.517895697374103e-5"
"10044","1884|M|Hyrum|8|6.517895697374103e-5"
"10045","1884|M|Ida|8|6.517895697374103e-5"
"10046","1884|M|Irven|8|6.517895697374103e-5"
"10047","1884|M|Isadore|8|6.517895697374103e-5"
"10048","1884|M|Ivy|8|6.517895697374103e-5"
"10049","1884|M|Kirk|8|6.517895697374103e-5"
"10050","1884|M|Lambert|8|6.517895697374103e-5"
"10051","1884|M|Lonie|8|6.517895697374103e-5"
"10052","1884|M|Loran|8|6.517895697374103e-5"
"10053","1884|M|Love|8|6.517895697374103e-5"
"10054","1884|M|Mannie|8|6.517895697374103e-5"
"10055","1884|M|Maxwell|8|6.517895697374103e-5"
"10056","1884|M|Mont|8|6.517895697374103e-5"
"10057","1884|M|Nat|8|6.517895697374103e-5"
"10058","1884|M|Newell|8|6.517895697374103e-5"
"10059","1884|M|Ola|8|6.517895697374103e-5"
"10060","1884|M|Oran|8|6.517895697374103e-5"
"10061","1884|M|Paris|8|6.517895697374103e-5"
"10062","1884|M|Perley|8|6.517895697374103e-5"
"10063","1884|M|Pinkney|8|6.517895697374103e-5"
"10064","1884|M|Rosco|8|6.517895697374103e-5"
"10065","1884|M|Santiago|8|6.517895697374103e-5"
"10066","1884|M|Son|8|6.517895697374103e-5"
"10067","1884|M|Sumner|8|6.517895697374103e-5"
"10068","1884|M|Theron|8|6.517895697374103e-5"
"10069","1884|M|Thurman|8|6.517895697374103e-5"
"10070","1884|M|Tobe|8|6.517895697374103e-5"
"10071","1884|M|Tobias|8|6.517895697374103e-5"
"10072","1884|M|Tollie|8|6.517895697374103e-5"
"10073","1884|M|Verne|8|6.517895697374103e-5"
"10074","1884|M|Vester|8|6.517895697374103e-5"
"10075","1884|M|Vollie|8|6.517895697374103e-5"
"10076","1884|M|Webb|8|6.517895697374103e-5"
"10077","1884|M|Wilton|8|6.517895697374103e-5"
"10078","1884|M|Woodie|8|6.517895697374103e-5"
"10079","1884|M|Woodson|8|6.517895697374103e-5"
"10080","1884|M|Woody|8|6.517895697374103e-5"
"10081","1884|M|Wright|8|6.517895697374103e-5"
"10082","1884|M|Adelard|7|5.70315873520234e-5"
"10083","1884|M|Albion|7|5.70315873520234e-5"
"10084","1884|M|Alcide|7|5.70315873520234e-5"
"10085","1884|M|Alec|7|5.70315873520234e-5"
"10086","1884|M|Alf|7|5.70315873520234e-5"
"10087","1884|M|Allison|7|5.70315873520234e-5"
"10088","1884|M|Alonza|7|5.70315873520234e-5"
"10089","1884|M|Antone|7|5.70315873520234e-5"
"10090","1884|M|Archer|7|5.70315873520234e-5"
"10091","1884|M|Asberry|7|5.70315873520234e-5"
"10092","1884|M|Auther|7|5.70315873520234e-5"
"10093","1884|M|Benjaman|7|5.70315873520234e-5"
"10094","1884|M|Bernhard|7|5.70315873520234e-5"
"10095","1884|M|Berton|7|5.70315873520234e-5"
"10096","1884|M|Billy|7|5.70315873520234e-5"
"10097","1884|M|Bird|7|5.70315873520234e-5"
"10098","1884|M|Bonnie|7|5.70315873520234e-5"
"10099","1884|M|Bruno|7|5.70315873520234e-5"
"10100","1884|M|Budd|7|5.70315873520234e-5"
"10101","1884|M|Cameron|7|5.70315873520234e-5"
"10102","1884|M|Catherine|7|5.70315873520234e-5"
"10103","1884|M|Chancy|7|5.70315873520234e-5"
"10104","1884|M|Collie|7|5.70315873520234e-5"
"10105","1884|M|Commodore|7|5.70315873520234e-5"
"10106","1884|M|Curley|7|5.70315873520234e-5"
"10107","1884|M|Curt|7|5.70315873520234e-5"
"10108","1884|M|Danial|7|5.70315873520234e-5"
"10109","1884|M|Domingo|7|5.70315873520234e-5"
"10110","1884|M|Ebenezer|7|5.70315873520234e-5"
"10111","1884|M|Egbert|7|5.70315873520234e-5"
"10112","1884|M|Elder|7|5.70315873520234e-5"
"10113","1884|M|Elie|7|5.70315873520234e-5"
"10114","1884|M|Eliga|7|5.70315873520234e-5"
"10115","1884|M|Ellwood|7|5.70315873520234e-5"
"10116","1884|M|Emilio|7|5.70315873520234e-5"
"10117","1884|M|Emmit|7|5.70315873520234e-5"
"10118","1884|M|Ethel|7|5.70315873520234e-5"
"10119","1884|M|Ewald|7|5.70315873520234e-5"
"10120","1884|M|Fayette|7|5.70315873520234e-5"
"10121","1884|M|French|7|5.70315873520234e-5"
"10122","1884|M|Gardner|7|5.70315873520234e-5"
"10123","1884|M|Gaston|7|5.70315873520234e-5"
"10124","1884|M|Griffin|7|5.70315873520234e-5"
"10125","1884|M|Guadalupe|7|5.70315873520234e-5"
"10126","1884|M|Hallie|7|5.70315873520234e-5"
"10127","1884|M|Harper|7|5.70315873520234e-5"
"10128","1884|M|Herb|7|5.70315873520234e-5"
"10129","1884|M|Hermon|7|5.70315873520234e-5"
"10130","1884|M|Hilliard|7|5.70315873520234e-5"
"10131","1884|M|Humphrey|7|5.70315873520234e-5"
"10132","1884|M|Isreal|7|5.70315873520234e-5"
"10133","1884|M|Iva|7|5.70315873520234e-5"
"10134","1884|M|Jarvis|7|5.70315873520234e-5"
"10135","1884|M|Jimmy|7|5.70315873520234e-5"
"10136","1884|M|Julia|7|5.70315873520234e-5"
"10137","1884|M|Lacy|7|5.70315873520234e-5"
"10138","1884|M|Levy|7|5.70315873520234e-5"
"10139","1884|M|Mart|7|5.70315873520234e-5"
"10140","1884|M|Melton|7|5.70315873520234e-5"
"10141","1884|M|Nickolas|7|5.70315873520234e-5"
"10142","1884|M|Nolan|7|5.70315873520234e-5"
"10143","1884|M|Odell|7|5.70315873520234e-5"
"10144","1884|M|Olie|7|5.70315873520234e-5"
"10145","1884|M|Orla|7|5.70315873520234e-5"
"10146","1884|M|Orley|7|5.70315873520234e-5"
"10147","1884|M|Otha|7|5.70315873520234e-5"
"10148","1884|M|Press|7|5.70315873520234e-5"
"10149","1884|M|Price|7|5.70315873520234e-5"
"10150","1884|M|Rollo|7|5.70315873520234e-5"
"10151","1884|M|Ruffus|7|5.70315873520234e-5"
"10152","1884|M|Sheldon|7|5.70315873520234e-5"
"10153","1884|M|Shelton|7|5.70315873520234e-5"
"10154","1884|M|Silvester|7|5.70315873520234e-5"
"10155","1884|M|Stafford|7|5.70315873520234e-5"
"10156","1884|M|Sullivan|7|5.70315873520234e-5"
"10157","1884|M|Theo|7|5.70315873520234e-5"
"10158","1884|M|Thornton|7|5.70315873520234e-5"
"10159","1884|M|Thurston|7|5.70315873520234e-5"
"10160","1884|M|Waldo|7|5.70315873520234e-5"
"10161","1884|M|Wayman|7|5.70315873520234e-5"
"10162","1884|M|Weldon|7|5.70315873520234e-5"
"10163","1884|M|Wes|7|5.70315873520234e-5"
"10164","1884|M|Winnie|7|5.70315873520234e-5"
"10165","1884|M|Worth|7|5.70315873520234e-5"
"10166","1884|M|Adolf|6|4.888421773030577e-5"
"10167","1884|M|Alden|6|4.888421773030577e-5"
"10168","1884|M|Algie|6|4.888421773030577e-5"
"10169","1884|M|Almer|6|4.888421773030577e-5"
"10170","1884|M|Alphonsus|6|4.888421773030577e-5"
"10171","1884|M|Alvis|6|4.888421773030577e-5"
"10172","1884|M|Ancel|6|4.888421773030577e-5"
"10173","1884|M|Andres|6|4.888421773030577e-5"
"10174","1884|M|Antoine|6|4.888421773030577e-5"
"10175","1884|M|Armand|6|4.888421773030577e-5"
"10176","1884|M|Ashley|6|4.888421773030577e-5"
"10177","1884|M|Author|6|4.888421773030577e-5"
"10178","1884|M|Bailey|6|4.888421773030577e-5"
"10179","1884|M|Bernie|6|4.888421773030577e-5"
"10180","1884|M|Booker|6|4.888421773030577e-5"
"10181","1884|M|Boss|6|4.888421773030577e-5"
"10182","1884|M|Brady|6|4.888421773030577e-5"
"10183","1884|M|Brooks|6|4.888421773030577e-5"
"10184","1884|M|Bryant|6|4.888421773030577e-5"
"10185","1884|M|Burke|6|4.888421773030577e-5"
"10186","1884|M|Burrel|6|4.888421773030577e-5"
"10187","1884|M|Cal|6|4.888421773030577e-5"
"10188","1884|M|Carleton|6|4.888421773030577e-5"
"10189","1884|M|Cass|6|4.888421773030577e-5"
"10190","1884|M|Cassius|6|4.888421773030577e-5"
"10191","1884|M|Chesley|6|4.888421773030577e-5"
"10192","1884|M|Cleo|6|4.888421773030577e-5"
"10193","1884|M|Cleon|6|4.888421773030577e-5"
"10194","1884|M|Dalton|6|4.888421773030577e-5"
"10195","1884|M|Delmar|6|4.888421773030577e-5"
"10196","1884|M|Denis|6|4.888421773030577e-5"
"10197","1884|M|Dillard|6|4.888421773030577e-5"
"10198","1884|M|Dora|6|4.888421773030577e-5"
"10199","1884|M|Doss|6|4.888421773030577e-5"
"10200","1884|M|Dozier|6|4.888421773030577e-5"
"10201","1884|M|Ebb|6|4.888421773030577e-5"
"10202","1884|M|Edna|6|4.888421773030577e-5"
"10203","1884|M|Elbridge|6|4.888421773030577e-5"
"10204","1884|M|Elden|6|4.888421773030577e-5"
"10205","1884|M|Eldon|6|4.888421773030577e-5"
"10206","1884|M|Eldridge|6|4.888421773030577e-5"
"10207","1884|M|Eligah|6|4.888421773030577e-5"
"10208","1884|M|Ella|6|4.888421773030577e-5"
"10209","1884|M|Ellie|6|4.888421773030577e-5"
"10210","1884|M|Elliot|6|4.888421773030577e-5"
"10211","1884|M|Elroy|6|4.888421773030577e-5"
"10212","1884|M|Elva|6|4.888421773030577e-5"
"10213","1884|M|Emit|6|4.888421773030577e-5"
"10214","1884|M|Fulton|6|4.888421773030577e-5"
"10215","1884|M|Geo|6|4.888421773030577e-5"
"10216","1884|M|Gerhard|6|4.888421773030577e-5"
"10217","1884|M|Gottlieb|6|4.888421773030577e-5"
"10218","1884|M|Graham|6|4.888421773030577e-5"
"10219","1884|M|Handy|6|4.888421773030577e-5"
"10220","1884|M|Helmer|6|4.888421773030577e-5"
"10221","1884|M|Hill|6|4.888421773030577e-5"
"10222","1884|M|Hillard|6|4.888421773030577e-5"
"10223","1884|M|Hjalmer|6|4.888421773030577e-5"
"10224","1884|M|Hubbard|6|4.888421773030577e-5"
"10225","1884|M|Hunter|6|4.888421773030577e-5"
"10226","1884|M|Hurley|6|4.888421773030577e-5"
"10227","1884|M|Ignatz|6|4.888421773030577e-5"
"10228","1884|M|Isham|6|4.888421773030577e-5"
"10229","1884|M|Jarrett|6|4.888421773030577e-5"
"10230","1884|M|Jewel|6|4.888421773030577e-5"
"10231","1884|M|Joeseph|6|4.888421773030577e-5"
"10232","1884|M|Jule|6|4.888421773030577e-5"
"10233","1884|M|Juluis|6|4.888421773030577e-5"
"10234","1884|M|Junious|6|4.888421773030577e-5"
"10235","1884|M|Justin|6|4.888421773030577e-5"
"10236","1884|M|Justus|6|4.888421773030577e-5"
"10237","1884|M|Kelley|6|4.888421773030577e-5"
"10238","1884|M|Landon|6|4.888421773030577e-5"
"10239","1884|M|Larkin|6|4.888421773030577e-5"
"10240","1884|M|Lawyer|6|4.888421773030577e-5"
"10241","1884|M|Lillian|6|4.888421773030577e-5"
"10242","1884|M|Linwood|6|4.888421773030577e-5"
"10243","1884|M|Lionel|6|4.888421773030577e-5"
"10244","1884|M|Lorenza|6|4.888421773030577e-5"
"10245","1884|M|Malcom|6|4.888421773030577e-5"
"10246","1884|M|Marlin|6|4.888421773030577e-5"
"10247","1884|M|Maude|6|4.888421773030577e-5"
"10248","1884|M|Miller|6|4.888421773030577e-5"
"10249","1884|M|Miner|6|4.888421773030577e-5"
"10250","1884|M|Moody|6|4.888421773030577e-5"
"10251","1884|M|Myrtle|6|4.888421773030577e-5"
"10252","1884|M|Namon|6|4.888421773030577e-5"
"10253","1884|M|Newt|6|4.888421773030577e-5"
"10254","1884|M|Ocie|6|4.888421773030577e-5"
"10255","1884|M|Oda|6|4.888421773030577e-5"
"10256","1884|M|Odin|6|4.888421773030577e-5"
"10257","1884|M|Odis|6|4.888421773030577e-5"
"10258","1884|M|Oley|6|4.888421773030577e-5"
"10259","1884|M|Omar|6|4.888421773030577e-5"
"10260","1884|M|Orie|6|4.888421773030577e-5"
"10261","1884|M|Orson|6|4.888421773030577e-5"
"10262","1884|M|Osborn|6|4.888421773030577e-5"
"10263","1884|M|Osie|6|4.888421773030577e-5"
"10264","1884|M|Ossie|6|4.888421773030577e-5"
"10265","1884|M|Palmer|6|4.888421773030577e-5"
"10266","1884|M|Percival|6|4.888421773030577e-5"
"10267","1884|M|Pleasant|6|4.888421773030577e-5"
"10268","1884|M|Prentice|6|4.888421773030577e-5"
"10269","1884|M|Purl|6|4.888421773030577e-5"
"10270","1884|M|Reece|6|4.888421773030577e-5"
"10271","1884|M|Roby|6|4.888421773030577e-5"
"10272","1884|M|Sarah|6|4.888421773030577e-5"
"10273","1884|M|Seaborn|6|4.888421773030577e-5"
"10274","1884|M|Shep|6|4.888421773030577e-5"
"10275","1884|M|Simmie|6|4.888421773030577e-5"
"10276","1884|M|Spurgeon|6|4.888421773030577e-5"
"10277","1884|M|Stanislaus|6|4.888421773030577e-5"
"10278","1884|M|Thad|6|4.888421773030577e-5"
"10279","1884|M|Tilman|6|4.888421773030577e-5"
"10280","1884|M|Titus|6|4.888421773030577e-5"
"10281","1884|M|Tommy|6|4.888421773030577e-5"
"10282","1884|M|Urban|6|4.888421773030577e-5"
"10283","1884|M|Vander|6|4.888421773030577e-5"
"10284","1884|M|Vicente|6|4.888421773030577e-5"
"10285","1884|M|Watt|6|4.888421773030577e-5"
"10286","1884|M|Whit|6|4.888421773030577e-5"
"10287","1884|M|Wilhelm|6|4.888421773030577e-5"
"10288","1884|M|Zollie|6|4.888421773030577e-5"
"10289","1884|M|Abb|5|4.0736848108588144e-5"
"10290","1884|M|Ace|5|4.0736848108588144e-5"
"10291","1884|M|Aden|5|4.0736848108588144e-5"
"10292","1884|M|Ah|5|4.0736848108588144e-5"
"10293","1884|M|Aleck|5|4.0736848108588144e-5"
"10294","1884|M|Almond|5|4.0736848108588144e-5"
"10295","1884|M|Alpheus|5|4.0736848108588144e-5"
"10296","1884|M|Alvy|5|4.0736848108588144e-5"
"10297","1884|M|Bayard|5|4.0736848108588144e-5"
"10298","1884|M|Bedford|5|4.0736848108588144e-5"
"10299","1884|M|Bee|5|4.0736848108588144e-5"
"10300","1884|M|Beecher|5|4.0736848108588144e-5"
"10301","1884|M|Benny|5|4.0736848108588144e-5"
"10302","1884|M|Bessie|5|4.0736848108588144e-5"
"10303","1884|M|Birt|5|4.0736848108588144e-5"
"10304","1884|M|Blain|5|4.0736848108588144e-5"
"10305","1884|M|Blair|5|4.0736848108588144e-5"
"10306","1884|M|Boston|5|4.0736848108588144e-5"
"10307","1884|M|Bowman|5|4.0736848108588144e-5"
"10308","1884|M|Bunk|5|4.0736848108588144e-5"
"10309","1884|M|Burgess|5|4.0736848108588144e-5"
"10310","1884|M|Burrell|5|4.0736848108588144e-5"
"10311","1884|M|Butler|5|4.0736848108588144e-5"
"10312","1884|M|Carol|5|4.0736848108588144e-5"
"10313","1884|M|Carrie|5|4.0736848108588144e-5"
"10314","1884|M|Chalmers|5|4.0736848108588144e-5"
"10315","1884|M|Charly|5|4.0736848108588144e-5"
"10316","1884|M|Chin|5|4.0736848108588144e-5"
"10317","1884|M|Clell|5|4.0736848108588144e-5"
"10318","1884|M|Cody|5|4.0736848108588144e-5"
"10319","1884|M|Courtney|5|4.0736848108588144e-5"
"10320","1884|M|Crockett|5|4.0736848108588144e-5"
"10321","1884|M|Cyril|5|4.0736848108588144e-5"
"10322","1884|M|Darwin|5|4.0736848108588144e-5"
"10323","1884|M|Delos|5|4.0736848108588144e-5"
"10324","1884|M|Dink|5|4.0736848108588144e-5"
"10325","1884|M|Duke|5|4.0736848108588144e-5"
"10326","1884|M|Durward|5|4.0736848108588144e-5"
"10327","1884|M|Ebbie|5|4.0736848108588144e-5"
"10328","1884|M|Eddy|5|4.0736848108588144e-5"
"10329","1884|M|Edson|5|4.0736848108588144e-5"
"10330","1884|M|Elgie|5|4.0736848108588144e-5"
"10331","1884|M|Ellen|5|4.0736848108588144e-5"
"10332","1884|M|Ellery|5|4.0736848108588144e-5"
"10333","1884|M|Elwin|5|4.0736848108588144e-5"
"10334","1884|M|Erie|5|4.0736848108588144e-5"
"10335","1884|M|Ernie|5|4.0736848108588144e-5"
"10336","1884|M|Esau|5|4.0736848108588144e-5"
"10337","1884|M|Euclid|5|4.0736848108588144e-5"
"10338","1884|M|Eugenio|5|4.0736848108588144e-5"
"10339","1884|M|Ewing|5|4.0736848108588144e-5"
"10340","1884|M|Fannie|5|4.0736848108588144e-5"
"10341","1884|M|Farley|5|4.0736848108588144e-5"
"10342","1884|M|Felipe|5|4.0736848108588144e-5"
"10343","1884|M|Fern|5|4.0736848108588144e-5"
"10344","1884|M|Fielding|5|4.0736848108588144e-5"
"10345","1884|M|Fremont|5|4.0736848108588144e-5"
"10346","1884|M|Gabe|5|4.0736848108588144e-5"
"10347","1884|M|Garnett|5|4.0736848108588144e-5"
"10348","1884|M|Gary|5|4.0736848108588144e-5"
"10349","1884|M|Gentry|5|4.0736848108588144e-5"
"10350","1884|M|Georgia|5|4.0736848108588144e-5"
"10351","1884|M|Geroge|5|4.0736848108588144e-5"
"10352","1884|M|Gertrude|5|4.0736848108588144e-5"
"10353","1884|M|Gid|5|4.0736848108588144e-5"
"10354","1884|M|Gilford|5|4.0736848108588144e-5"
"10355","1884|M|Gill|5|4.0736848108588144e-5"
"10356","1884|M|Golden|5|4.0736848108588144e-5"
"10357","1884|M|Gregory|5|4.0736848108588144e-5"
"10358","1884|M|Gunder|5|4.0736848108588144e-5"
"10359","1884|M|Gussie|5|4.0736848108588144e-5"
"10360","1884|M|Gustavus|5|4.0736848108588144e-5"
"10361","1884|M|Harvy|5|4.0736848108588144e-5"
"10362","1884|M|Hervey|5|4.0736848108588144e-5"
"10363","1884|M|Holmes|5|4.0736848108588144e-5"
"10364","1884|M|Isac|5|4.0736848108588144e-5"
"10365","1884|M|Isidore|5|4.0736848108588144e-5"
"10366","1884|M|Iver|5|4.0736848108588144e-5"
"10367","1884|M|Jabe|5|4.0736848108588144e-5"
"10368","1884|M|Jabez|5|4.0736848108588144e-5"
"10369","1884|M|Jas|5|4.0736848108588144e-5"
"10370","1884|M|Jessee|5|4.0736848108588144e-5"
"10371","1884|M|Josephus|5|4.0736848108588144e-5"
"10372","1884|M|Judd|5|4.0736848108588144e-5"
"10373","1884|M|Lars|5|4.0736848108588144e-5"
"10374","1884|M|Lauren|5|4.0736848108588144e-5"
"10375","1884|M|Less|5|4.0736848108588144e-5"
"10376","1884|M|Lillie|5|4.0736848108588144e-5"
"10377","1884|M|Linn|5|4.0736848108588144e-5"
"10378","1884|M|Linzy|5|4.0736848108588144e-5"
"10379","1884|M|Little|5|4.0736848108588144e-5"
"10380","1884|M|Littleton|5|4.0736848108588144e-5"
"10381","1884|M|Lot|5|4.0736848108588144e-5"
"10382","1884|M|Louise|5|4.0736848108588144e-5"
"10383","1884|M|Loy|5|4.0736848108588144e-5"
"10384","1884|M|Luby|5|4.0736848108588144e-5"
"10385","1884|M|Lucas|5|4.0736848108588144e-5"
"10386","1884|M|Lytle|5|4.0736848108588144e-5"
"10387","1884|M|Man|5|4.0736848108588144e-5"
"10388","1884|M|Manning|5|4.0736848108588144e-5"
"10389","1884|M|Mansfield|5|4.0736848108588144e-5"
"10390","1884|M|Marcel|5|4.0736848108588144e-5"
"10391","1884|M|Marian|5|4.0736848108588144e-5"
"10392","1884|M|Maryland|5|4.0736848108588144e-5"
"10393","1884|M|Milburn|5|4.0736848108588144e-5"
"10394","1884|M|Monte|5|4.0736848108588144e-5"
"10395","1884|M|Murry|5|4.0736848108588144e-5"
"10396","1884|M|Needham|5|4.0736848108588144e-5"
"10397","1884|M|Norton|5|4.0736848108588144e-5"
"10398","1884|M|Obe|5|4.0736848108588144e-5"
"10399","1884|M|Osborne|5|4.0736848108588144e-5"
"10400","1884|M|Ottie|5|4.0736848108588144e-5"
"10401","1884|M|Overton|5|4.0736848108588144e-5"
"10402","1884|M|Peyton|5|4.0736848108588144e-5"
"10403","1884|M|Pleas|5|4.0736848108588144e-5"
"10404","1884|M|Pliny|5|4.0736848108588144e-5"
"10405","1884|M|Proctor|5|4.0736848108588144e-5"
"10406","1884|M|Prosper|5|4.0736848108588144e-5"
"10407","1884|M|Quince|5|4.0736848108588144e-5"
"10408","1884|M|Rafael|5|4.0736848108588144e-5"
"10409","1884|M|Reinhold|5|4.0736848108588144e-5"
"10410","1884|M|Rene|5|4.0736848108588144e-5"
"10411","1884|M|Reubin|5|4.0736848108588144e-5"
"10412","1884|M|Rob|5|4.0736848108588144e-5"
"10413","1884|M|Roderick|5|4.0736848108588144e-5"
"10414","1884|M|Rome|5|4.0736848108588144e-5"
"10415","1884|M|Rose|5|4.0736848108588144e-5"
"10416","1884|M|Roswell|5|4.0736848108588144e-5"
"10417","1884|M|Rowland|5|4.0736848108588144e-5"
"10418","1884|M|Russel|5|4.0736848108588144e-5"
"10419","1884|M|Sammie|5|4.0736848108588144e-5"
"10420","1884|M|Samual|5|4.0736848108588144e-5"
"10421","1884|M|Sebron|5|4.0736848108588144e-5"
"10422","1884|M|Severt|5|4.0736848108588144e-5"
"10423","1884|M|Stacy|5|4.0736848108588144e-5"
"10424","1884|M|Stanton|5|4.0736848108588144e-5"
"10425","1884|M|Teodoro|5|4.0736848108588144e-5"
"10426","1884|M|Theodor|5|4.0736848108588144e-5"
"10427","1884|M|Theophilus|5|4.0736848108588144e-5"
"10428","1884|M|Thos|5|4.0736848108588144e-5"
"10429","1884|M|Tilden|5|4.0736848108588144e-5"
"10430","1884|M|Toy|5|4.0736848108588144e-5"
"10431","1884|M|Tucker|5|4.0736848108588144e-5"
"10432","1884|M|Tyler|5|4.0736848108588144e-5"
"10433","1884|M|Vere|5|4.0736848108588144e-5"
"10434","1884|M|Volney|5|4.0736848108588144e-5"
